Type,date,stage,discharge,Local Minimum,Fixed Interval,Sliding Interval
1358,4/26/2015 15:00,1206.38,23088,41.47288132,57,43
1359,4/26/2015 16:00,1206.39,23088,41.97579956,43,43
1360,4/26/2015 17:00,1206.38,23136,42.48481369,43,43
1361,4/26/2015 18:00,1206.39,23014,43,43,43
1362,4/26/2015 19:00,1206.41,22942,41.69147491,43,43
1363,4/26/2015 20:00,1206.39,23027,40.42276764,38,38
1364,4/26/2015 21:00,1206.41,22942,39.1926651,38,38
1365,4/26/2015 22:00,1206.41,22675,38,38,38
1366,4/26/2015 23:00,1206.41,22712,35.26407242,38,38
1367,4/27/2015 0:00,1206.39,22845,32.72512817,32,38
1368,4/27/2015 1:00,1206.41,22712,30.36898422,26,22
1369,4/27/2015 2:00,1206.39,22905,28.18247604,23,22
1370,4/27/2015 3:00,1206.39,22688,26,22,22
1371,4/27/2015 4:00,1206.41,22917,23,20,22
1372,4/27/2015 5:00,1206.39,22978,22,19,22
1373,4/27/2015 6:00,1206.39,22869,20,18,18
1374,4/27/2015 7:00,1206.41,22856,19,18,18
1375,4/27/2015 8:00,1206.41,23002,18,18,18
1376,4/27/2015 9:00,1206.41,23075,17.36078072,18,18
1377,4/27/2015 10:00,1206.41,23063,16.7442627,18,18
1378,4/27/2015 11:00,1206.42,23014,16.14963722,20,15
1379,4/27/2015 12:00,1206.41,23099,15.57612991,16,15
1380,4/27/2015 13:00,1206.41,23147,15.02298737,15,15
1381,4/27/2015 14:00,1206.43,23026,14.4894886,14,15
1382,4/27/2015 15:00,1206.41,23062,13.97493649,13,15
1383,4/27/2015 16:00,1206.43,23087,13.47865582,13,13
1384,4/27/2015 17:00,1206.41,23003,13,13,13
1385,4/27/2015 18:00,1206.41,23087,12.43804455,13,13
1386,4/27/2015 19:00,1206.39,22893,11.90038109,13,13
1387,4/27/2015 20:00,1206.41,22966,11.38595963,14,13
1388,4/27/2015 21:00,1206.41,23026,10.89377499,16,11
1389,4/27/2015 22:00,1206.39,23039,10.42286587,13,11
1390,4/27/2015 23:00,1206.39,23086,9.972313881,11,11
1391,4/28/2015 0:00,1206.41,23183,9.541236877,9.899999619,11
1392,4/28/2015 1:00,1206.39,23172,9.12879467,9.100000381,11
1393,4/28/2015 2:00,1206.45,23088,8.734181404,8.399999619,7.599999905
1394,4/28/2015 3:00,1206.43,22978,8.356626511,8,7.599999905
1395,4/28/2015 4:00,1206.45,23014,7.995391846,7.599999905,7.599999905
1396,4/28/2015 5:00,1206.45,23027,7.649772167,7,7.599999905
1397,4/28/2015 6:00,1206.48,23075,7.319093227,6.699999809,7.599999905
1398,4/28/2015 7:00,1206.48,23124,7,6.699999809,6.699999809
1399,4/28/2015 8:00,1206.5,22942,6.699999809,6.699999809,6.699999809
1400,4/28/2015 9:00,1206.47,22905,6.785415649,6.699999809,6.699999809
1401,4/28/2015 10:00,1206.43,22966,6.800000191,6.699999809,6.699999809
1402,4/28/2015 11:00,1206.48,22941,6.959527493,6.800000191,6.699999809
1403,4/28/2015 12:00,1206.45,23039,7.048251629,6.800000191,16
1404,4/28/2015 13:00,1206.46,22942,7.138106823,26,16
1405,4/28/2015 14:00,1206.43,23014,7.229107857,16,16
1406,4/28/2015 15:00,1206.48,23038,7.321269035,11,16
1407,4/28/2015 16:00,1206.45,23075,7.414604664,9.100000381,16
1408,4/28/2015 17:00,1206.43,22966,7.509130478,8.300000191,7.800000191
1409,4/28/2015 18:00,1206.45,23111,7.604861736,7.800000191,7.800000191
1410,4/28/2015 19:00,1206.45,23172,7.701812744,7.800000191,7.800000191
1411,4/28/2015 20:00,1206.43,23196,7.800000191,7.800000191,7.800000191
1412,4/28/2015 21:00,1206.43,23220,7.359343052,7.800000191,7.800000191
1413,4/28/2015 22:00,1206.43,23317,6.943580627,7.099999905,5.699999809
1414,4/28/2015 23:00,1206.43,23171,6.551306725,6.300000191,5.699999809
1415,4/29/2015 0:00,1206.39,23123,6.181193829,5.699999809,5.699999809
1416,4/29/2015 1:00,1206.39,23208,5.831990719,5.199999809,5.699999809
1417,4/29/2015 2:00,1206.41,23269,5.502515316,5,5.699999809
1418,4/29/2015 3:00,1206.41,23148,5.191653252,4.800000191,4.300000191
1419,4/29/2015 4:00,1206.41,23099,4.898353577,4.599999905,4.300000191
1420,4/29/2015 5:00,1206.43,22796,4.621623516,4.300000191,4.300000191
1421,4/29/2015 6:00,1206.43,22870,4.360527039,4.199999809,4.300000191
1422,4/29/2015 7:00,1206.43,22869,4.114181519,4.099999905,4.300000191
1423,4/29/2015 8:00,1206.43,22978,3.881752729,3.799999952,3.299999952
1424,4/29/2015 9:00,1206.45,23051,3.662455082,3.599999905,3.299999952
1425,4/29/2015 10:00,1206.43,23039,3.455546618,3.299999952,3.299999952
1426,4/29/2015 11:00,1206.45,23026,3.260327339,3.099999905,3.299999952
1427,4/29/2015 12:00,1206.41,23002,3.076136827,2.599999905,3.299999952
1428,4/29/2015 13:00,1206.43,23292,2.902351856,2.599999905,2.299999952
1429,4/29/2015 14:00,1206.41,24055,2.599999905,2.5,2.299999952
1430,4/29/2015 15:00,1206.41,23921,2.583681345,2.299999952,2.299999952
1431,4/29/2015 16:00,1206.41,23886,2.437717676,2.299999952,2.299999952
1432,4/29/2015 17:00,1206.39,24006,2.299999952,2.299999952,2.299999952
1433,4/29/2015 18:00,1206.41,23970,2.497947931,2.299999952,3.200000048
1434,4/29/2015 19:00,1206.39,24018,2.712931871,2.299999952,3.200000048
1435,4/29/2015 20:00,1206.39,24055,2.946418524,3.200000048,3.200000048
1436,4/29/2015 21:00,1206.39,24019,3.200000048,3.200000048,3.200000048
1437,4/29/2015 22:00,1206.38,24019,3.294278622,3.200000048,3.200000048
1438,4/29/2015 23:00,1206.39,24092,3.391335011,3.200000048,3.700000048
1439,4/30/2015 0:00,1206.36,24006,3.491250753,3.700000048,3.700000048
1440,4/30/2015 1:00,1206.36,23970,3.594110012,3.700000048,3.700000048
1441,4/30/2015 2:00,1206.34,23946,3.700000048,3.700000048,3.700000048
1442,4/30/2015 3:00,1206.34,23946,3.150225639,2.900000095,3.700000048
1443,4/30/2015 4:00,1206.32,23994,2.682141066,2.200000048,1.5
1444,4/30/2015 5:00,1206.32,24031,2.28360796,1.600000024,1.5
1445,4/30/2015 6:00,1206.32,23946,1.94429183,1.5,1.5
1446,4/30/2015 7:00,1206.32,24079,1.600000024,1.200000048,1.5
1447,4/30/2015 8:00,1206.34,24104,1.409422874,1.200000048,1.5
1448,4/30/2015 9:00,1206.3,23983,1.200000048,1.200000048,1.200000048
1449,4/30/2015 10:00,1206.32,24140,1.700000048,1.200000048,1.200000048
1450,4/30/2015 11:00,1206.28,24091,2.900000095,1.200000048,1.200000048
1451,4/30/2015 12:00,1206.28,23934,5.26787138,1.700000048,1.200000048
1452,4/30/2015 13:00,1206.28,23958,8.625543594,2.900000095,1.200000048
1453,4/30/2015 14:00,1206.26,23982,14.12335205,104,62
1454,4/30/2015 15:00,1206.26,23970,23.12539101,62,62
1455,4/30/2015 16:00,1206.28,24006,37.86521149,62,62
1456,4/30/2015 17:00,1206.26,23995,62,62,62
1457,4/30/2015 18:00,1206.28,23995,58.18354416,62,62
1458,4/30/2015 19:00,1206.28,23958,54.60201263,62,51
1459,4/30/2015 20:00,1206.26,24079,51.24094772,66,51
1460,4/30/2015 21:00,1206.26,24055,48.08677292,51,51
1461,4/30/2015 22:00,1206.26,24067,45.12675476,42,51
1462,4/30/2015 23:00,1206.26,24031,42.34894562,38,51
1463,5/1/2015 0:00,1206.23,23934,39.74212265,35,35
1464,5/1/2015 1:00,1206.24,24019,37.29576874,35,35
1465,5/1/2015 2:00,1206.28,24455,35,35,35
1466,5/1/2015 3:00,1206.26,24611,42.46313095,35,35
1467,5/1/2015 4:00,1206.32,24490,51.51763916,35,35
1468,5/1/2015 5:00,1206.15,24395,62.50286484,92,92
1469,5/1/2015 6:00,1206.34,24539,75.83049011,92,92
1470,5/1/2015 7:00,1206.21,24612,92,92,92
1471,5/1/2015 8:00,1206.32,24599,88.66884613,92,92
1472,5/1/2015 9:00,1206.23,24466,85.45831299,92,92
1473,5/1/2015 10:00,1206.28,24624,82.3640213,148,137
1474,5/1/2015 11:00,1206.27,24636,79.3817749,221,137
1475,5/1/2015 12:00,1206.28,24600,76.50750732,137,137
1476,5/1/2015 13:00,1206.26,24599,73.73731232,99,137
1477,5/1/2015 14:00,1206.26,24660,71.06741333,81,137
1478,5/1/2015 15:00,1206.24,24623,68.49419403,71,62
1479,5/1/2015 16:00,1206.22,24672,66.0141449,66,62
1480,5/1/2015 17:00,1206.22,24636,63.62389374,62,62
1481,5/1/2015 18:00,1206.21,24611,61.32019043,58,62
1482,5/1/2015 19:00,1206.22,24599,59.09989929,54,62
1483,5/1/2015 20:00,1206.21,24515,56.95999908,51,47
1484,5/1/2015 21:00,1206.22,24745,54,49,47
1485,5/1/2015 22:00,1206.21,24611,51,47,47
1486,5/1/2015 23:00,1206.19,24660,49,46,47
1487,5/2/2015 0:00,1206.19,24587,47,46,47
1488,5/2/2015 1:00,1206.21,24574,46,44,44
1489,5/2/2015 2:00,1206.21,24611,45.65301132,44,44
1490,5/2/2015 3:00,1206.19,24612,44,44,44
1491,5/2/2015 4:00,1206.19,24599,50.47691727,44,44
1492,5/2/2015 5:00,1206.15,24515,57.90725708,44,44
1493,5/2/2015 6:00,1206.17,24551,66.43135834,332,162
1494,5/2/2015 7:00,1206.17,24539,76.2102356,218,162
1495,5/2/2015 8:00,1206.16,24587,87.42858887,162,162
1496,5/2/2015 9:00,1206.12,24709,100.2983093,132,162
1497,5/2/2015 10:00,1206.13,24660,115.0624924,132,162
1498,5/2/2015 11:00,1206.12,24587,132,132,127
1499,5/2/2015 12:00,1206.15,24370,124.3680954,132,127
1500,5/2/2015 13:00,1206.13,24358,117.1774445,127,127
1501,5/2/2015 14:00,1206.13,24334,110.4025421,108,127
1502,5/2/2015 15:00,1206.13,24357,104.0193481,97,127
1503,5/2/2015 16:00,1206.12,24273,98.00521088,87,87
1504,5/2/2015 17:00,1206.15,24309,92.33879852,87,87
1505,5/2/2015 18:00,1206.12,24297,87,87,87
1506,5/2/2015 19:00,1206.12,24660,94.29077911,87,87
1507,5/2/2015 20:00,1206.12,24697,102.192543,87,87
1508,5/2/2015 21:00,1206.1,24781,110.7564926,113,141
1509,5/2/2015 22:00,1206.1,24528,120.0381165,141,141
1510,5/2/2015 23:00,1206.06,24599,130.0975494,141,141
1511,5/3/2015 0:00,1206.04,24600,141,141,141
1512,5/3/2015 1:00,1206.04,24575,157.086319,141,141
1513,5/3/2015 2:00,1206.15,24551,175.0078888,141,242
1514,5/3/2015 3:00,1206.15,24526,194.9740753,228,242
1515,5/3/2015 4:00,1206.08,24515,217.2181549,242,242
1516,5/3/2015 5:00,1206.08,24430,242,242,242
1517,5/3/2015 6:00,1206.1,24382,232.7652893,242,242
1518,5/3/2015 7:00,1206.12,24419,223.8829651,242,233
1519,5/3/2015 8:00,1206.1,24455,215.3395996,305,233
1520,5/3/2015 9:00,1206.13,24430,207.1222534,233,233
1521,5/3/2015 10:00,1206.1,24405,199.2184753,219,233
1522,5/3/2015 11:00,1206.13,24369,191.6163025,204,233
1523,5/3/2015 12:00,1206.13,24406,184.3042297,176,164
1524,5/3/2015 13:00,1206.15,24455,177.2711792,164,164
1525,5/3/2015 14:00,1206.15,24527,170.5065308,164,164
1526,5/3/2015 15:00,1206.15,24539,164,164,164
1527,5/3/2015 16:00,1206.12,24527,158.4226379,164,164
1528,5/3/2015 17:00,1206.06,24527,153.0349426,164,580
1529,5/3/2015 18:00,1205.96,24515,147.8304901,469,580
1530,5/3/2015 19:00,1206.06,24588,142.8030243,580,580
1531,5/3/2015 20:00,1206.08,24551,137.9465332,325,580
1532,5/3/2015 21:00,1206.12,24442,133.2552032,245,580
1533,5/3/2015 22:00,1206.1,24563,128.7234192,217,165
1534,5/3/2015 23:00,1206.12,24635,124.3457489,191,165
1535,5/4/2015 0:00,1206.15,24648,120.1169586,165,165
1536,5/4/2015 1:00,1206.1,24732,116.0319824,147,165
1537,5/4/2015 2:00,1206.12,24745,112.0859299,130,165
1538,5/4/2015 3:00,1206.12,24974,108.2740707,117,100
1539,5/4/2015 4:00,1206.12,24986,104.5918579,109,100
1540,5/4/2015 5:00,1206.12,25035,101.0348587,100,100
1541,5/4/2015 6:00,1206.12,25145,97.59883881,94,100
1542,5/4/2015 7:00,1206.08,25120,94.27966309,89,100
1543,5/4/2015 8:00,1206.12,25217,91.07337189,85,78
1544,5/4/2015 9:00,1206.12,25060,87.97612,81,78
1545,5/4/2015 10:00,1206.12,25035,84.98419952,78,78
1546,5/4/2015 11:00,1206.12,24926,81,75,78
1547,5/4/2015 12:00,1206.08,24974,74,74,74
1548,5/4/2015 13:00,1206.06,24962,74,74,74
1549,5/4/2015 14:00,1206.1,23885,74,74,74
1550,5/4/2015 15:00,1206.12,23897,74.95987701,74,74
1551,5/4/2015 16:00,1206.13,23934,75.9322052,74,74
1552,5/4/2015 17:00,1206.13,24006,76.91714478,75,96
1553,5/4/2015 18:00,1206.12,23970,77.91486359,81,96
1554,5/4/2015 19:00,1206.15,23946,78.92551422,96,96
1555,5/4/2015 20:00,1206.17,23958,79.94928741,119,96
1556,5/4/2015 21:00,1206.16,23826,80.98632813,152,96
1557,5/4/2015 22:00,1206.15,23729,82.03682709,204,709
1558,5/4/2015 23:00,1206.17,23753,83.10095215,1020,709
1559,5/5/2015 0:00,1206.22,23765,84.17887878,709,709
1560,5/5/2015 1:00,1206.22,23753,85.2707901,337,709
1561,5/5/2015 2:00,1206.21,23729,86.3768692,249,709
1562,5/5/2015 3:00,1206.22,23934,87.49728394,179,148
1563,5/5/2015 4:00,1206.21,24031,88.6322403,165,148
1564,5/5/2015 5:00,1206.21,23994,89.78191376,148,148
1565,5/5/2015 6:00,1206.22,24007,90.94650269,122,148
1566,5/5/2015 7:00,1206.22,24043,92.12619781,119,148
1567,5/5/2015 8:00,1206.21,24153,93.32119751,105,97
1568,5/5/2015 9:00,1206.22,24139,94.5316925,97,97
1569,5/5/2015 10:00,1206.19,24103,95.75789642,97,97
1570,5/5/2015 11:00,1206.24,24115,97,97,97
1571,5/5/2015 12:00,1206.24,24140,94.86198425,97,97
1572,5/5/2015 13:00,1206.26,23995,92.77109528,97,114
1573,5/5/2015 14:00,1206.28,24128,90.72628784,120,114
1574,5/5/2015 15:00,1206.27,23909,88.72655487,114,114
1575,5/5/2015 16:00,1206.26,23946,86.77089691,99,114
1576,5/5/2015 17:00,1206.26,23801,84.85834503,87,114
1577,5/5/2015 18:00,1206.28,23850,82.98795319,80,76
1578,5/5/2015 19:00,1206.26,23764,81.15878296,78,76
1579,5/5/2015 20:00,1206.26,23886,79.36992645,76,76
1580,5/5/2015 21:00,1206.26,23946,77.62050629,74,76
1581,5/5/2015 22:00,1206.26,23898,75.90963745,72,76
1582,5/5/2015 23:00,1206.24,23825,74,71,71
1583,5/6/2015 0:00,1206.22,23849,72,71,71
1584,5/6/2015 1:00,1206.19,23656,71,71,71
1585,5/6/2015 2:00,1206.22,23825,75,71,71
1586,5/6/2015 3:00,1206.17,23716,85,71,71
1587,5/6/2015 4:00,1206.19,23921,93.54203796,75,296
1588,5/6/2015 5:00,1206.15,24067,102.5470123,85,296
1589,5/6/2015 6:00,1206.12,24090,112.4188614,296,296
1590,5/6/2015 7:00,1206.12,24140,123.2410355,240,296
1591,5/6/2015 8:00,1206.1,24055,135.1050262,199,296
1592,5/6/2015 9:00,1206.08,24163,148.1111145,178,178
1593,5/6/2015 10:00,1206.04,24309,162.3692627,178,178
1594,5/6/2015 11:00,1206.02,24333,178,178,178
1595,5/6/2015 12:00,1206,24297,181.4626312,178,178
1596,5/6/2015 13:00,1205.97,24104,184.99263,178,178
1597,5/6/2015 14:00,1206.08,24006,188.5912933,196,196
1598,5/6/2015 15:00,1206,23983,192.259964,196,196
1599,5/6/2015 16:00,1206.03,23945,196,196,196
1600,5/6/2015 17:00,1205.95,23982,207.3955994,196,196
1601,5/6/2015 18:00,1205.95,23873,206,196,196
1602,5/6/2015 19:00,1205.97,23885,232.2129517,206,260
1603,5/6/2015 20:00,1205.95,23922,245.7139893,206,260
1604,5/6/2015 21:00,1205.95,23947,260,260,260
1605,5/6/2015 22:00,1205.94,23922,242.1678009,260,260
1606,5/6/2015 23:00,1206,23788,225.5586395,260,260
1607,5/7/2015 0:00,1205.93,24007,210.0886078,495,237
1608,5/7/2015 1:00,1206,24127,195.6796112,351,237
1609,5/7/2015 2:00,1205.98,24044,182.2588501,237,237
1610,5/7/2015 3:00,1206,24163,169.7585602,183,237
1611,5/7/2015 4:00,1205.97,24261,158.1156006,152,237
1612,5/7/2015 5:00,1206,24188,147.2711945,130,119
1613,5/7/2015 6:00,1206.04,23970,137.1705475,119,119
1614,5/7/2015 7:00,1206,23921,127.7626495,119,119
1615,5/7/2015 8:00,1206.04,23922,119,119,119
1616,5/7/2015 9:00,1206.02,23933,121.3853073,119,119
1617,5/7/2015 10:00,1206.1,23897,123.818428,119,181
1618,5/7/2015 11:00,1206.15,23801,126.3003235,128,181
1619,5/7/2015 12:00,1206.12,23825,128.8319702,181,181
1620,5/7/2015 13:00,1206.17,23873,131.4143524,181,181
1621,5/7/2015 14:00,1206.17,24926,134.0484924,373,181
1622,5/7/2015 15:00,1206.21,25047,136.7354431,426,189
1623,5/7/2015 16:00,1206.21,25012,139.4762573,254,189
1624,5/7/2015 17:00,1206.21,25048,142.2720032,189,189
1625,5/7/2015 18:00,1206.39,25060,145.1237946,151,189
1626,5/7/2015 19:00,1206.28,24963,148.0327454,151,189
1627,5/7/2015 20:00,1206.28,24926,151,151,151
1628,5/7/2015 21:00,1206.32,24962,144.3093872,151,151
1629,5/7/2015 22:00,1206.34,24877,137.9152374,151,151
1630,5/7/2015 23:00,1206.3,24926,131.8043976,154,151
1631,5/8/2015 0:00,1206.35,24987,125.9643173,238,151
1632,5/8/2015 1:00,1206.24,24745,120.3830032,238,208
1633,5/8/2015 2:00,1206.32,27176,115.0489883,319,208
1634,5/8/2015 3:00,1206.32,26886,109.9513245,208,208
1635,5/8/2015 4:00,1206.32,27262,105.0795288,160,208
1636,5/8/2015 5:00,1206.32,27008,100.4235916,134,208
1637,5/8/2015 6:00,1206.33,26947,95.97395325,117,88
1638,5/8/2015 7:00,1206.35,26729,91.72147369,99,88
1639,5/8/2015 8:00,1206.33,26729,87.6574173,88,88
1640,5/8/2015 9:00,1206.34,26753,83.7734375,81,88
1641,5/8/2015 10:00,1206.34,26874,80.06154633,74,88
1642,5/8/2015 11:00,1206.35,26742,76.51412201,69,63
1643,5/8/2015 12:00,1206.37,27068,73.12388611,65,63
1644,5/8/2015 13:00,1206.35,27189,69,63,63
1645,5/8/2015 14:00,1206.37,27141,65,61,63
1646,5/8/2015 15:00,1206.37,27116,63,61,63
1647,5/8/2015 16:00,1206.39,27140,61,61,61
1648,5/8/2015 17:00,1206.41,27032,64,61,61
1649,5/8/2015 18:00,1206.39,27213,73.12906647,61,61
1650,5/8/2015 19:00,1206.41,27274,80.0700531,64,61
1651,5/8/2015 20:00,1206.35,27200,87.66983795,135,61
1652,5/8/2015 21:00,1206.37,27322,95.99094391,174,126
1653,5/8/2015 22:00,1206.35,27298,105.1018524,126,126
1654,5/8/2015 23:00,1206.39,26995,115.077507,126,126
1655,5/9/2015 0:00,1206.41,26947,126,126,126
1656,5/9/2015 1:00,1206.43,26874,120.7021103,126,126
1657,5/9/2015 2:00,1206.41,29561,115.6269836,126,179
1658,5/9/2015 3:00,1206.41,29512,110.7652512,270,179
1659,5/9/2015 4:00,1206.41,29464,106.107933,179,179
1660,5/9/2015 5:00,1206.43,29499,101.6464462,131,179
1661,5/9/2015 6:00,1206.41,29463,97.37254333,113,179
1662,5/9/2015 7:00,1206.43,29343,93.27835083,96,82
1663,5/9/2015 8:00,1206.41,29427,89.35630035,82,82
1664,5/9/2015 9:00,1206.44,29416,85.59916687,82,82
1665,5/9/2015 10:00,1206.43,29305,82,82,82
1666,5/9/2015 11:00,1206.43,29415,82,82,82
1667,5/9/2015 12:00,1206.48,29282,93.49373627,82,158
1668,5/9/2015 13:00,1206.44,29330,106.5985107,82,158
1669,5/9/2015 14:00,1206.44,29342,121.5401535,158,158
1670,5/9/2015 15:00,1206.44,29791,138.5761261,158,158
1671,5/9/2015 16:00,1206.5,29585,158,158,158
1672,5/9/2015 17:00,1206.48,29463,161.3893738,158,172
1673,5/9/2015 18:00,1206.45,29500,164.8514557,158,172
1674,5/9/2015 19:00,1206.44,29681,168.3877869,172,172
1675,5/9/2015 20:00,1206.44,29488,172,172,172
1676,5/9/2015 21:00,1206.41,29743,164.5205536,172,172
1677,5/9/2015 22:00,1206.43,29742,157.3663635,172,180
1678,5/9/2015 23:00,1206.43,29584,150.5232697,180,180
1679,5/10/2015 0:00,1206.32,29694,143.9777374,180,180
1680,5/10/2015 1:00,1206.39,29790,137.7168579,126,180
1681,5/10/2015 2:00,1206.41,29645,131.7282104,126,180
1682,5/10/2015 3:00,1206.39,29488,126,126,79
1683,5/10/2015 4:00,1206.41,29488,112.1204147,85,79
1684,5/10/2015 5:00,1206.43,29379,99.76973724,79,79
1685,5/10/2015 6:00,1206.49,29475,85,79,79
1686,5/10/2015 7:00,1206.43,29464,79,79,79
1687,5/10/2015 8:00,1206.48,29549,76.31429291,79,143
1688,5/10/2015 9:00,1206.46,29669,73.71988678,79,143
1689,5/10/2015 10:00,1206.48,29584,71.21368408,143,143
1690,5/10/2015 11:00,1206.48,29669,68.79267883,89,143
1691,5/10/2015 12:00,1206.48,29609,66.45398712,71,143
1692,5/10/2015 13:00,1206.5,29548,64.1947937,60,56
1693,5/10/2015 14:00,1206.54,29452,62.01240921,57,56
1694,5/10/2015 15:00,1206.56,29464,59.90421677,56,56
1695,5/10/2015 16:00,1206.5,29452,57,54,56
1696,5/10/2015 17:00,1206.59,29513,55.90040588,54,56
1697,5/10/2015 18:00,1206.67,29404,54,54,54
1698,5/10/2015 19:00,1206.5,29367,57.51119995,54,54
1699,5/10/2015 20:00,1206.74,29367,61.25070572,54,54
1700,5/10/2015 21:00,1206.83,29295,65.23336792,259,54
1701,5/10/2015 22:00,1206.67,29596,69.47498322,1660,54
1702,5/10/2015 23:00,1206.8,29718,73.99240112,740,676
1703,5/11/2015 0:00,1206.8,29742,78.80355072,676,676
1704,5/11/2015 1:00,1206.83,29524,83.92753601,676,676
1705,5/11/2015 2:00,1206.78,29656,89.38468933,218,676
1706,5/11/2015 3:00,1206.8,29960,95.19668579,137,676
1707,5/11/2015 4:00,1206.88,29888,101.3865814,115,115
1708,5/11/2015 5:00,1206.87,29900,107.9789658,115,115
1709,5/11/2015 6:00,1206.83,29948,115,115,115
1710,5/11/2015 7:00,1206.8,29779,114.7491837,115,115
1711,5/11/2015 8:00,1206.85,29271,114.498909,114,115
1712,5/11/2015 9:00,1206.87,29076,114.2491837,114,114
1713,5/11/2015 10:00,1206.87,29414,114,114,114
1714,5/11/2015 11:00,1206.84,29573,103.6476898,114,114
1715,5/11/2015 12:00,1206.87,29548,94.23547363,86,114
1716,5/11/2015 13:00,1206.87,29561,85.67797852,68,114
1717,5/11/2015 14:00,1206.85,29500,77.89758301,60,50
1718,5/11/2015 15:00,1206.89,29536,68,54,50
1719,5/11/2015 16:00,1206.85,29404,60,50,50
1720,5/11/2015 17:00,1206.83,29439,54,47,50
1721,5/11/2015 18:00,1206.87,29415,50,44,50
1722,5/11/2015 19:00,1206.8,29306,47,44,44
1723,5/11/2015 20:00,1206.72,29234,44,44,44
1724,5/11/2015 21:00,1206.7,29234,43.85573196,44,44
1725,5/11/2015 22:00,1206.67,29343,43.71193695,44,44
1726,5/11/2015 23:00,1206.68,29487,43.56861115,55,44
1727,5/12/2015 0:00,1206.67,29669,43.42575836,47,43
1728,5/12/2015 1:00,1206.67,29489,43.28337097,43,43
1729,5/12/2015 2:00,1206.67,29149,43.14145279,43,43
1730,5/12/2015 3:00,1206.67,29597,43,43,43
1731,5/12/2015 4:00,1206.65,30020,53.23308945,43,43
1732,5/12/2015 5:00,1206.63,30226,65.90144348,43,101
1733,5/12/2015 6:00,1206.63,30298,81.58459473,70,101
1734,5/12/2015 7:00,1206.59,29863,101,101,101
1735,5/12/2015 8:00,1206.59,29452,109.0488663,101,101
1736,5/12/2015 9:00,1206.63,29222,117.739151,101,101
1737,5/12/2015 10:00,1206.59,29294,127.1219864,134,160
1738,5/12/2015 11:00,1206.59,29234,137.2525635,160,160
1739,5/12/2015 12:00,1206.56,29295,148.1904449,160,160
1740,5/12/2015 13:00,1206.54,29392,160,160,160
1741,5/12/2015 14:00,1206.54,29354,135.7874146,86,160
1742,5/12/2015 15:00,1206.56,29560,115.238884,83,83
1743,5/12/2015 16:00,1206.54,29537,86,83,83
1744,5/12/2015 17:00,1206.46,29511,83,83,83
1745,5/12/2015 18:00,1206.46,29463,75.33932495,54,83
1746,5/12/2015 19:00,1206.44,29427,68.38571167,44,83
1747,5/12/2015 20:00,1206.41,29524,54,37,31
1748,5/12/2015 21:00,1206.44,29536,44,34,31
1749,5/12/2015 22:00,1206.39,29380,37,31,31
1750,5/12/2015 23:00,1206.36,29294,34,29,31
1751,5/13/2015 0:00,1206.32,29403,31,27,31
1752,5/13/2015 1:00,1206.33,29403,29,26,21
1753,5/13/2015 2:00,1206.3,29354,27,24,21
1754,5/13/2015 3:00,1206.3,29657,26,21,21
1755,5/13/2015 4:00,1206.3,29694,24,20,21
1756,5/13/2015 5:00,1206.3,29537,21,19,21
1757,5/13/2015 6:00,1206.3,29657,20,18,16
1758,5/13/2015 7:00,1206.2,29512,19,17,16
1759,5/13/2015 8:00,1206.2,29511,18,16,16
1760,5/13/2015 9:00,1206.2,29511,17,16,16
1761,5/13/2015 10:00,1206.2,29584,16,16,16
1762,5/13/2015 11:00,1206.1,29584,15.25094891,14,13
1763,5/13/2015 12:00,1206.1,29548,14.53696442,13,13
1764,5/13/2015 13:00,1206.1,29609,13.85640621,13,13
1765,5/13/2015 14:00,1206.1,29645,13,12,13
1766,5/13/2015 15:00,1206.1,29331,12.58938122,12,13
1767,5/13/2015 16:00,1206.1,29440,12,12,12
1768,5/13/2015 17:00,1206.1,29392,11.66006756,12,12
